SWAP_DATE,PLATFORM,TOTAL_SWAPS,UNIQUE_SWAPPERS,TOTAL_AMOUNT_IN,TOTAL_AMOUNT_OUT,UNIQUE_TOKENS_IN,UNIQUE_TOKENS_OUT,AVG_SWAPS_PER_USER,IMPLIED_FEE_PERCENTAGE
2024-08-16 00:00:00.000,auxexchange,383,188,322997998856,372282318018,13,14,2.037234,-0.152584
2024-08-16 00:00:00.000,animeswap,371,201,84933171071,2090369101515,19,17,1.845771,-23.611928
2024-08-16 00:00:00.000,batswap,91,19,398704045580256,1309647419394546,12,9,4.789474,-2.284761
2024-08-15 00:00:00.000,thala,28052,2057,1154102159253947,559356052810858,20,18,13.637336,0.515332
2024-08-15 00:00:00.000,cellana,23214,2495,13406684479766456,9497024707956672,17,18,9.304208,0.29162
2024-08-15 00:00:00.000,liquidswap,19247,3799,207416528016530660,138173651782181650,47,62,5.066333,0.333835
2024-08-15 00:00:00.000,pancake,6805,1406,4677759968129021,498183738247782,41,47,4.839972,0.8935
2024-08-15 00:00:00.000,hippo,5751,495,66242580569357,821067275862534,32,39,11.618182,-11.394856
2024-08-15 00:00:00.000,sushi,2035,335,5230751185922,3901527450781,8,10,6.074627,0.254117
2024-08-15 00:00:00.000,animeswap,573,261,11602172688999,4367921276099,20,29,2.195402,0.623526
2024-08-15 00:00:00.000,auxexchange,487,161,11104815887,8677236905,11,12,3.024845,0.218606
2024-08-15 00:00:00.000,cetus,463,40,15798827464,8479957939,10,10,11.575,0.463254
2024-08-15 00:00:00.000,batswap,165,13,290403741916104,298458214872359,12,9,12.692308,-0.027735
2024-08-14 00:00:00.000,thala,22734,1449,662296476747109,585029265787674,18,18,15.689441,0.116666
2024-08-14 00:00:00.000,cellana,20489,2020,5131053331109405,4558638169900277,17,17,10.143069,0.111559
2024-08-14 00:00:00.000,liquidswap,17377,3623,182188463704959420,189451369688635620,47,56,4.796301,-0.039865
2024-08-14 00:00:00.000,pancake,6449,2066,3837632848855332,1840124026339246,41,42,3.121491,0.520505
2024-08-14 00:00:00.000,hippo,5871,596,2336181067496974,24162919413181816,35,39,9.850671,-9.342914
2024-08-14 00:00:00.000,sushi,1801,523,3385098379370,3156768571915,8,11,3.443595,0.067451
2024-08-14 00:00:00.000,cetus,460,29,39064309370,37176722195,10,8,15.862069,0.04832
2024-08-14 00:00:00.000,auxexchange,292,140,492879938784,495477097687,14,13,2.085714,-0.005269
2024-08-14 00:00:00.000,animeswap,233,124,10709924314324,1597547488862,19,19,1.879032,0.850835
2024-08-14 00:00:00.000,batswap,113,21,1196154165394124,577538728694662,11,13,5.380952,0.51717
2024-08-13 00:00:00.000,thala,26859,2115,620983258005194,603147914296455,18,20,12.699291,0.028721
2024-08-13 00:00:00.000,cellana,24444,2296,5510650863885109,5467007954919118,17,17,10.646341,0.00792
2024-08-13 00:00:00.000,liquidswap,23129,3626,125987834557725710,137453286928371220,44,49,6.378654,-0.091004
2024-08-13 00:00:00.000,pancake,8698,1457,4775634388473036,18286249540976464,46,52,5.969801,-2.829072
2024-08-13 00:00:00.000,hippo,8427,657,1287767305080527,1079806026226675,39,40,12.826484,0.16149
2024-08-13 00:00:00.000,sushi,2296,404,4385627599636,5314700902087,9,7,5.683168,-0.211845
2024-08-13 00:00:00.000,auxexchange,655,174,1768894352978,715144986324,15,14,3.764368,0.595711
2024-08-13 00:00:00.000,cetus,504,39,14695198836,20509985518,12,13,12.923077,-0.395693
2024-08-13 00:00:00.000,animeswap,479,187,5221789891290,3096172365846,22,20,2.561497,0.407067
2024-08-13 00:00:00.000,batswap,107,21,685924370745484,177863791850373,13,10,5.095238,0.740695
2024-08-12 00:00:00.000,cellana,28230,2339,5843924319752571,5686870191104535,17,17,12.06926,0.026875
2024-08-12 00:00:00.000,thala,25977,1151,640694753769149,595380136578452,21,17,22.56907,0.070727
2024-08-12 00:00:00.000,liquidswap,22688,3241,219304115541583100,204130521416447650,47,53,7.000309,0.06919
2024-08-12 00:00:00.000,hippo,12037,607,2100473286986152,1612519674384770,37,36,19.830313,0.232307
2024-08-12 00:00:00.000,pancake,11020,1979,4273950063755994,994091930186268,53,46,5.568469,0.767407
2024-08-12 00:00:00.000,sushi,3314,779,5864342669083,8094013559162,12,13,4.254172,-0.380208
2024-08-12 00:00:00.000,auxexchange,1015,249,143282790332,67012230359,13,14,4.076305,0.532308
2024-08-12 00:00:00.000,animeswap,775,222,5619260398109,10219614410886,26,26,3.490991,-0.818676
2024-08-12 00:00:00.000,cetus,715,57,21179346553,33822772413,13,13,12.54386,-0.59697
2024-08-12 00:00:00.000,batswap,177,36,1519364080725388,110243354546080,15,12,4.916667,0.927441
2024-08-11 00:00:00.000,cellana,22339,2024,4965580504744413,4934190612305583,16,17,11.037055,0.006321
2024-08-11 00:00:00.000,thala,19194,1200,593555050009820,592969605126832,16,15,15.995,0.000986
2024-08-11 00:00:00.000,liquidswap,13406,1841,140446757265913810,121778884080093920,44,49,7.281912,0.132918
2024-08-11 00:00:00.000,pancake,5773,1720,2124960816150206,3123559396863609,41,39,3.356395,-0.469937
2024-08-11 00:00:00.000,hippo,4317,275,1317082616640630,1176935801279216,34,36,15.698182,0.106407
2024-08-11 00:00:00.000,sushi,1377,602,2512954447026,767903816765,7,9,2.287375,0.694422
2024-08-11 00:00:00.000,auxexchange,419,147,9573004379739,2880501446068,13,14,2.85034,0.699102
2024-08-11 00:00:00.000,cetus,296,28,13228653950,3585003961,11,11,10.571429,0.728997
2024-08-11 00:00:00.000,animeswap,296,117,2492230873692,114651249119,19,20,2.529915,0.953997
2024-08-11 00:00:00.000,batswap,82,11,12230956207276,1334078568190,8,11,7.454545,0.890926
2024-08-10 00:00:00.000,cellana,25987,2368,5764418763782546,5785601017992516,17,17,10.97424,-0.003675
2024-08-10 00:00:00.000,thala,21615,1499,589037985924461,604972272670213,17,20,14.419613,-0.027051
2024-08-10 00:00:00.000,liquidswap,16135,2032,1113633529942331300,160869868826243870,44,41,7.940453,0.855545
2024-08-10 00:00:00.000,pancake,8070,2057,8593238190948733,8345157484829606,43,41,3.923189,0.028869
2024-08-10 00:00:00.000,hippo,6669,431,1215132853397579,3203066640195809,33,29,15.473318,-1.635981
2024-08-10 00:00:00.000,sushi,1689,505,1883650077711,3643360488927,12,15,3.344554,-0.934202
2024-08-10 00:00:00.000,auxexchange,404,205,60137670342,18305618779,15,14,1.970732,0.695605
2024-08-10 00:00:00.000,cetus,392,31,8451141335,18748123934,9,7,12.645161,-1.218413
2024-08-10 00:00:00.000,animeswap,388,168,4799774092577,280167876784,20,19,2.309524,0.941629
2024-08-10 00:00:00.000,batswap,158,18,249595808837233,961709051023224,10,14,8.777778,-2.853066
2024-08-09 00:00:00.000,cellana,25008,2326,5824377693554430,6197723532556157,17,17,10.751505,-0.064101
2024-08-09 00:00:00.000,liquidswap,17676,2653,426461820376078200,177876810793106530,43,43,6.662646,0.582901
2024-08-09 00:00:00.000,thala,15256,1237,494660373635759,561675432665095,20,20,12.333064,-0.135477
2024-08-09 00:00:00.000,hippo,8033,606,606617671165357,39600754857340730,31,33,13.255776,-64.281242
2024-08-09 00:00:00.000,pancake,7306,1922,5616758838760460,4861943733694771,40,39,3.801249,0.134386
2024-08-09 00:00:00.000,sushi,1998,607,3477772233835,3441713214160,8,9,3.291598,0.010368
2024-08-09 00:00:00.000,auxexchange,551,290,152920972361,152732275781,13,11,1.9,0.001234
2024-08-09 00:00:00.000,cetus,362,29,14512940031,14547802464,10,9,12.482759,-0.002402
2024-08-09 00:00:00.000,animeswap,294,165,4636174376537,5152072123332,14,16,1.781818,-0.111277
2024-08-09 00:00:00.000,batswap,112,43,1792338313218420,376364477294293,11,11,2.604651,0.790015
2024-08-08 00:00:00.000,cellana,28005,3064,13944976273523414,11709089104356680,17,17,9.140013,0.160336
2024-08-08 00:00:00.000,thala,23005,1091,632961724130300,641446095621747,17,21,21.086159,-0.013404
2024-08-08 00:00:00.000,liquidswap,20688,2723,12824463028549489000,156980651332891840,50,57,7.597503,0.987759
2024-08-08 00:00:00.000,pancake,8247,1978,6521211573993107,2528243880608730,42,39,4.169363,0.612305
2024-08-08 00:00:00.000,hippo,7434,467,45021711620298,2740550216249310,37,40,15.91863,-59.871746
2024-08-08 00:00:00.000,sushi,2164,452,3566644276521,6103758489673,11,7,4.787611,-0.711345
2024-08-08 00:00:00.000,auxexchange,722,315,771137081368,720204042644,14,15,2.292063,0.066049
2024-08-08 00:00:00.000,animeswap,477,228,9936720535250,4623305495747,18,16,2.092105,0.534725
2024-08-08 00:00:00.000,cetus,447,31,10294150830,24488290038,9,9,14.419355,-1.378855
2024-08-08 00:00:00.000,batswap,146,29,512154278324768,7483685997778270,11,12,5.034483,-13.612171
2024-08-07 00:00:00.000,thala,28973,1325,3037496817073882,1633633189340091,17,18,21.866415,0.462178
2024-08-07 00:00:00.000,cellana,28878,2559,10944385447342656,10799400519038510,17,17,11.284877,0.013247
2024-08-07 00:00:00.000,liquidswap,26263,4734,487315022157888960,412463923428361600,44,46,5.54774,0.153599
2024-08-07 00:00:00.000,pancake,10259,2127,2604649222839215,3120159037267903,40,40,4.823225,-0.197919
2024-08-07 00:00:00.000,hippo,9981,559,1097531224879336,1312438521899505,33,31,17.855098,-0.19581
2024-08-07 00:00:00.000,sushi,3430,576,8490942196587,8281055021488,8,10,5.954861,0.024719
2024-08-07 00:00:00.000,auxexchange,794,317,340781752639,520717276174,14,13,2.504732,-0.528008
2024-08-07 00:00:00.000,cetus,597,46,27885588970,26760468139,9,8,12.978261,0.040348
2024-08-07 00:00:00.000,animeswap,476,205,9968142661432,13741314907411,16,18,2.321951,-0.378523
2024-08-07 00:00:00.000,batswap,99,29,69227465423385,92111676715635,9,10,3.413793,-0.330565
2024-08-06 00:00:00.000,cellana,30337,2637,6029543441250314,5955480140017286,17,17,11.504361,0.012283
2024-08-06 00:00:00.000,liquidswap,25864,5519,868474831705412000,1022691518399548700,51,51,4.686356,-0.177572
2024-08-06 00:00:00.000,thala,20676,1556,556943951632654,556804260922364,22,23,13.287918,0.000251
2024-08-06 00:00:00.000,pancake,9238,1670,2360767461458223,2943056179551848,43,46,5.531737,-0.246652
2024-08-06 00:00:00.000,hippo,8228,487,2151507589193181,3932024267193626,33,35,16.895277,-0.827567
2024-08-06 00:00:00.000,sushi,3046,537,8063101276937,8571178598976,8,7,5.672253,-0.063013
2024-08-06 00:00:00.000,auxexchange,766,304,325173239738,298299484369,12,13,2.519737,0.082644
2024-08-06 00:00:00.000,cetus,634,39,27161185581,30159473403,10,10,16.25641,-0.110389
2024-08-06 00:00:00.000,animeswap,495,209,9955063119728,16450151748196,19,16,2.368421,-0.652441
2024-08-06 00:00:00.000,batswap,148,65,1720596162776680,2467947472944021,12,14,2.276923,-0.434356
2024-08-05 00:00:00.000,cellana,46302,2572,7825139249202549,7434434408843338,17,17,18.002333,0.049929
2024-08-05 00:00:00.000,thala,46167,1649,968441350669285,926366060926351,20,21,27.996968,0.043446
2024-08-05 00:00:00.000,liquidswap,41144,4318,322685522472970800,292245800167879200,47,48,9.528485,0.094332
2024-08-05 00:00:00.000,hippo,35964,954,3066803364648663,7996833379386980,37,38,37.698113,-1.607547
2024-08-05 00:00:00.000,pancake,26954,2091,17089883037637650,8181360120816898,48,47,12.890483,0.521275
2024-08-05 00:00:00.000,sushi,8092,497,28627342941874,26417506733952,11,10,16.28169,0.077193
2024-08-05 00:00:00.000,cetus,1885,92,106693592936,98374309440,12,11,20.48913,0.077974
2024-08-05 00:00:00.000,auxexchange,1585,323,166715885989,167272690437,14,13,4.907121,-0.00334
2024-08-05 00:00:00.000,animeswap,1487,313,19170769872951,8670142766769,23,23,4.750799,0.547742
2024-08-05 00:00:00.000,batswap,306,55,851551285810205,2175864967491347,13,13,5.563636,-1.555178
2024-08-04 00:00:00.000,cellana,27979,2544,4831459974367027,4687163104977074,17,17,10.998035,0.029866
2024-08-04 00:00:00.000,thala,23575,1083,938617707921138,928714152806396,18,19,21.768236,0.010551
2024-08-04 00:00:00.000,liquidswap,17408,3089,301574816353605250,256650344739725800,48,44,5.635481,0.148966
2024-08-04 00:00:00.000,hippo,10313,529,50876110028020776,5642061911095555,33,30,19.495274,0.889102
2024-08-04 00:00:00.000,pancake,8139,1505,9194133035645414,14615318587905096,39,38,5.407973,-0.589635
2024-08-04 00:00:00.000,sushi,2596,343,5170188738519,4060669294379,8,10,7.568513,0.214599
2024-08-04 00:00:00.000,batswap,828,624,2676278663694126,2360087403946870,11,13,1.326923,0.118146
2024-08-04 00:00:00.000,cetus,520,27,21536977268,16425809515,9,9,19.259259,0.237321
2024-08-04 00:00:00.000,auxexchange,437,198,363437615007,84603459710,15,14,2.207071,0.767213
2024-08-04 00:00:00.000,animeswap,363,154,11198206487739,2850885105495,18,17,2.357143,0.745416
2024-08-03 00:00:00.000,cellana,28468,2584,5084568961954796,4978099614776299,17,16,11.017028,0.02094
2024-08-03 00:00:00.000,thala,23507,1222,675942588078767,646706127022906,20,20,19.236498,0.043253
2024-08-03 00:00:00.000,liquidswap,18457,2859,182604200727658560,173581338506370460,43,47,6.455754,0.049412
2024-08-03 00:00:00.000,hippo,8523,645,607905206972222,793858619093218,29,28,13.213953,-0.305892
2024-08-03 00:00:00.000,pancake,6553,1617,2791624795132478,2108257054644801,39,37,4.052566,0.244792
2024-08-03 00:00:00.000,sushi,2551,485,4569788074422,2754347623538,10,7,5.259794,0.39727
2024-08-03 00:00:00.000,animeswap,470,284,4682429558832,2155472422337,14,17,1.65493,0.539668
2024-08-03 00:00:00.000,cetus,448,24,20303850565,12040514944,10,9,18.666667,0.406984
2024-08-03 00:00:00.000,auxexchange,405,210,32208196022,38809734375,14,12,1.928571,-0.204965
2024-08-03 00:00:00.000,batswap,275,195,2528081859066348,441045802595608,10,9,1.410256,0.825541
2024-08-02 00:00:00.000,cellana,58674,3021,4847820805794659,4890493556526004,17,17,19.422046,-0.008802
2024-08-02 00:00:00.000,thala,25542,1712,839189034469957,671691566367350,18,18,14.919393,0.199594
2024-08-02 00:00:00.000,liquidswap,22409,3643,9567324124513444000,9575362678517764000,47,53,6.151249,-0.00084
2024-08-02 00:00:00.000,pancake,9330,2159,5199110514476595,6422927416309904,40,41,4.321445,-0.23539
2024-08-02 00:00:00.000,hippo,6477,953,847676393118912,1942498702931521,29,27,6.796432,-1.291557
2024-08-02 00:00:00.000,sushi,3565,776,5868758879552,4202495187828,6,9,4.594072,0.283921
2024-08-02 00:00:00.000,animeswap,926,583,4893285482538,20500272941783,23,25,1.588336,-3.18947
2024-08-02 00:00:00.000,cetus,868,43,33626516488,26260266744,9,10,20.186047,0.219061
2024-08-02 00:00:00.000,auxexchange,572,273,18807225020,60541925006,11,13,2.095238,-2.219078
2024-08-02 00:00:00.000,batswap,558,458,3299494602184841,1415268345266895,11,11,1.218341,0.571065
2024-08-01 00:00:00.000,cellana,36691,2783,6138320754334071,5288616977619277,17,17,13.183974,0.138426
2024-08-01 00:00:00.000,liquidswap,24538,3854,264008298456537060,252488078225478340,50,50,6.366892,0.043636
2024-08-01 00:00:00.000,thala,24515,1083,670022233307226,650090788748804,19,18,22.636196,0.029747
2024-08-01 00:00:00.000,pancake,9732,2698,4627668551581216,2608857003834600,64,62,3.607116,0.436248
2024-08-01 00:00:00.000,hippo,6340,523,17493459053866486,1061866634851303,35,31,12.122371,0.939299
2024-08-01 00:00:00.000,sushi,2320,366,3975815538508,3905926225261,11,11,6.338798,0.017579
2024-08-01 00:00:00.000,cetus,617,46,17096448673,16643972546,13,11,13.413043,0.026466
2024-08-01 00:00:00.000,auxexchange,614,273,217581973878,226875241117,14,13,2.249084,-0.042712
2024-08-01 00:00:00.000,animeswap,435,200,4770189219298,508165795770,21,22,2.175,0.893471
2024-08-01 00:00:00.000,batswap,334,196,109856879812078,1053692246311922,8,14,1.704082,-8.5915
2024-07-31 00:00:00.000,liquidswap,28206,7356,167253521992281100,176254034872396960,48,49,3.834421,-0.053814
2024-07-31 00:00:00.000,cellana,25643,2237,4784696346386069,5622368171578433,17,16,11.46312,-0.175073
2024-07-31 00:00:00.000,thala,21451,950,651558337678686,683387705112821,20,20,22.58,-0.048851
2024-07-31 00:00:00.000,pancake,6114,1566,3014282734206036,764736035328062,49,44,3.904215,0.746296
2024-07-31 00:00:00.000,hippo,4938,625,6257003079210357,828202755423182,37,34,7.9008,0.867636
2024-07-31 00:00:00.000,sushi,1712,296,2895736943830,2257076204984,12,11,5.783784,0.220552
2024-07-31 00:00:00.000,auxexchange,442,154,16518121477,33140894170,13,13,2.87013,-1.006336
2024-07-31 00:00:00.000,cetus,355,15,11450549226,8639070622,10,11,23.666667,0.245532
2024-07-31 00:00:00.000,animeswap,301,100,4845756245426,552652809000,21,22,3.01,0.885951
2024-07-31 00:00:00.000,batswap,135,54,208211264417238,421226322752851,12,11,2.5,-1.023072
2024-07-30 00:00:00.000,liquidswap,38036,8148,251982251783867520,136057762142521470,55,54,4.668139,0.46005
2024-07-30 00:00:00.000,cellana,25477,2327,6464318031691652,6787666699659837,17,16,10.948431,-0.050021
2024-07-30 00:00:00.000,thala,20372,1450,630169048148128,630391366824008,17,17,14.049655,-0.000353
2024-07-30 00:00:00.000,pancake,12462,2485,1738707864563667,1664769727638015,47,40,5.014889,0.042525
2024-07-30 00:00:00.000,hippo,4856,663,799613104574305,978174676080145,36,34,7.324284,-0.22331
2024-07-30 00:00:00.000,sushi,1533,330,2501721302694,1889408482156,11,9,4.645455,0.244757
2024-07-30 00:00:00.000,animeswap,1118,900,26102409372258,22893373152108,26,24,1.242222,0.12294
2024-07-30 00:00:00.000,auxexchange,450,232,120676912476,142554812150,12,12,1.939655,-0.181293
2024-07-30 00:00:00.000,cetus,392,14,11026879765,8158053069,10,11,28,0.260167
2024-07-30 00:00:00.000,batswap,108,27,913801997710904,3191210769455220,12,13,4,-2.492234
2024-07-29 00:00:00.000,cellana,22187,2422,3837110436046432,3595590829185651,17,16,9.160611,0.062943
2024-07-29 00:00:00.000,liquidswap,21635,4659,155106556620197020,156364260688608000,56,53,4.6437,-0.008109
2024-07-29 00:00:00.000,thala,20876,1451,638013267750856,606353247752105,19,19,14.387319,0.049623
2024-07-29 00:00:00.000,pancake,5775,1931,3118878024397108,2236141164694589,61,60,2.990678,0.28303
2024-07-29 00:00:00.000,hippo,4172,631,907794800627656,5056557339423525,36,33,6.611727,-4.570155
2024-07-29 00:00:00.000,sushi,1420,321,2263360055955,2055482863420,7,7,4.423676,0.091845
2024-07-29 00:00:00.000,auxexchange,454,230,210463860292,210049229047,12,15,1.973913,0.00197
2024-07-29 00:00:00.000,cetus,319,18,8803396907,7788845955,10,12,17.722222,0.115245
2024-07-29 00:00:00.000,animeswap,275,146,5640058135443,4528626753935,22,21,1.883562,0.19706
2024-07-29 00:00:00.000,batswap,85,33,2298934180828114,4096017599162797,12,14,2.575758,-0.781703
2024-07-28 00:00:00.000,cellana,21394,2345,4328493808098298,5232462933345874,16,17,9.123241,-0.208841
2024-07-28 00:00:00.000,thala,15953,1056,381053518028066,373333901819676,16,18,15.107008,0.020259
2024-07-28 00:00:00.000,liquidswap,12566,2563,298589861070182200,343616192517596700,50,50,4.902848,-0.150797
2024-07-28 00:00:00.000,pancake,3835,1385,2281480542621483,1985117384453027,36,37,2.768953,0.129899
2024-07-28 00:00:00.000,hippo,3410,576,3902135082418309,17399447004783648,31,33,5.920139,-3.458956
2024-07-28 00:00:00.000,sushi,1152,307,1840830079722,799574035366,9,11,3.752443,0.565645
2024-07-28 00:00:00.000,auxexchange,334,189,974424110529,776686478195,11,13,1.767196,0.202928
2024-07-28 00:00:00.000,cetus,197,16,7752552159,3061093147,11,11,12.3125,0.60515
2024-07-28 00:00:00.000,animeswap,186,125,9921878434649,10856536931392,15,16,1.488,-0.094202
2024-07-28 00:00:00.000,batswap,49,15,1938649448263023,420262619715868,8,11,3.266667,0.783219
2024-07-27 00:00:00.000,cellana,23979,2390,4675899025589075,4513218255230013,17,17,10.033054,0.034791
2024-07-27 00:00:00.000,thala,19095,677,481398841378146,493514929314736,20,20,28.205318,-0.025169
2024-07-27 00:00:00.000,liquidswap,12975,2172,232829179337964030,177861573818977100,46,47,5.973757,0.236086
2024-07-27 00:00:00.000,hippo,5836,526,349455020683167,1224799038040281,34,32,11.095057,-2.504883
2024-07-27 00:00:00.000,pancake,4933,1189,3813079303508836,3212589873551447,41,42,4.148865,0.157481
2024-07-27 00:00:00.000,sushi,1700,298,2045426674441,2665701185684,9,8,5.704698,-0.303249
2024-07-27 00:00:00.000,auxexchange,475,223,437345458094,592977894334,13,13,2.130045,-0.355857
2024-07-27 00:00:00.000,cetus,362,16,8758487499,11801320869,10,10,22.625,-0.347415
2024-07-27 00:00:00.000,animeswap,273,129,41546103251,2201575569487,15,18,2.116279,-51.991145
2024-07-27 00:00:00.000,batswap,143,36,9207307416191922,11024150744546916,11,10,3.972222,-0.197326
2024-07-26 00:00:00.000,thala,31291,1054,1009126560317007,994674581110830,17,18,29.687856,0.014321
2024-07-26 00:00:00.000,cellana,24489,2547,3894735488129804,3781998475035880,17,17,9.614841,0.028946
