ACTIVITY_DATE,PLATFORM,CHAIN_PAIR,TOTAL_TRANSACTIONS,UNIQUE_USERS,TOTAL_RAW_AMOUNT,AVG_RAW_AMOUNT_PER_TX,AVG_RAW_AMOUNT_PER_TX_CALCULATED,USERS_PER_TRANSACTION_RATIO
2024-01-21 00:00:00.000,wormhole,aptos -> optimism,33,33,14034574730,425290143.333333,425290143.333333,1
2024-01-21 00:00:00.000,wormhole,aptos -> base,26,24,7444439539,286324597.653846,286324597.653846,0.923077
2024-01-21 00:00:00.000,wormhole,aptos -> avalanche,23,20,154378565421,6712111540.043478,6712111540.043478,0.869565
2024-01-21 00:00:00.000,wormhole,aptos -> algorand,21,16,31256344600,1488397361.904762,1488397361.904762,0.761905
2024-01-21 00:00:00.000,layerzero,Aptos -> Optimism,18,16,1922598414,106811023,106811023,0.888889
2024-01-21 00:00:00.000,wormhole,aptos -> klaytn,16,11,5840522883,365032680.1875,365032680.1875,0.6875
2024-01-21 00:00:00.000,layerzero,Aptos -> CoreDAO,13,13,9806474,754344.153846,754344.153846,1
2024-01-21 00:00:00.000,layerzero,Aptos -> Ethereum,10,10,1896073824,189607382.4,189607382.4,1
2024-01-21 00:00:00.000,wormhole,aptos -> sei,8,8,15246887212,1905860901.5,1905860901.5,1
2024-01-21 00:00:00.000,layerzero,CoreDAO -> Aptos,7,1,19923137,2846162.428571,2846162.428571,0.142857
2024-01-21 00:00:00.000,wormhole,aptos -> ethereum,6,6,405981125529,67663520921.5,67663520921.5,1
2024-01-21 00:00:00.000,layerzero,Aptos -> Base,3,3,5859685836,1953228612,1953228612,1
2024-01-21 00:00:00.000,mover,Arbitrum -> aptos,1,1,9961230,9961230,9961230,1
2024-01-21 00:00:00.000,wormhole,aptos -> injective,1,1,300000000,300000000,300000000,1
2024-01-21 00:00:00.000,layerzero,Base -> Aptos,1,1,21638999,21638999,21638999,1
2024-01-21 00:00:00.000,mover,aptos -> Polygon,1,1,75920,75920,75920,1
2024-01-21 00:00:00.000,layerzero,Polygon zkEVM -> Aptos,1,1,4000006372,4000006372,4000006372,1
2024-01-20 00:00:00.000,wormhole,,1584,1295,6932520384779,4376591152.006944,4376591152.006944,0.817551
2024-01-20 00:00:00.000,layerzero,Arbitrum -> Aptos,909,1,218225487386,240072043.328933,240072043.328933,0.0011
2024-01-20 00:00:00.000,wormhole,aptos -> solana,707,661,2005933208335,2837246405,2837246405,0.934936
2024-01-20 00:00:00.000,layerzero,BSC -> Aptos,530,1,488293356546,921308219.898113,921308219.898113,0.001887
2024-01-20 00:00:00.000,layerzero,Aptos -> BSC,413,359,346302235985,838504203.353511,838504203.353511,0.869249
2024-01-20 00:00:00.000,layerzero,Aptos -> Polygon,387,360,97239317765,251264386.989664,251264386.989664,0.930233
2024-01-20 00:00:00.000,layerzero,Polygon -> Aptos,351,1,51701123639,147296648.54416,147296648.54416,0.002849
2024-01-20 00:00:00.000,layerzero,Optimism -> Aptos,348,1,38583784576,110872944.183908,110872944.183908,0.002874
2024-01-20 00:00:00.000,layerzero,Aptos -> Arbitrum,249,208,23016399531,92435339.481928,92435339.481928,0.835341
2024-01-20 00:00:00.000,layerzero,Avalanche -> Aptos,237,1,53196230402,224456668.362869,224456668.362869,0.004219
2024-01-20 00:00:00.000,layerzero,Aptos -> Avalanche,158,146,46068799841,291574682.537975,291574682.537975,0.924051
2024-01-20 00:00:00.000,wormhole,aptos -> bsc,149,136,1700457733033,11412468006.932886,11412468006.932886,0.912752
2024-01-20 00:00:00.000,wormhole,aptos -> sui,144,92,161862811810,1124047304.236111,1124047304.236111,0.638889
2024-01-20 00:00:00.000,wormhole,aptos -> celo,139,92,92699067900,666899769.064748,666899769.064748,0.661871
2024-01-20 00:00:00.000,wormhole,aptos -> fantom,121,94,1181428551722,9763872328.280993,9763872328.280993,0.77686
2024-01-20 00:00:00.000,wormhole,aptos -> polygon,80,52,491706245432,6146328067.9,6146328067.9,0.65
2024-01-20 00:00:00.000,wormhole,aptos -> wormchain,69,54,31765127876,460364172.115942,460364172.115942,0.782609
2024-01-20 00:00:00.000,wormhole,aptos -> moonbeam,43,36,83972110000,1952839767.44186,1952839767.44186,0.837209
2024-01-20 00:00:00.000,wormhole,aptos -> avalanche,37,34,853820673054,23076234406.864864,23076234406.864864,0.918919
2024-01-20 00:00:00.000,layerzero,Ethereum -> Aptos,32,1,109631175489,3425974234.03125,3425974234.03125,0.03125
2024-01-20 00:00:00.000,wormhole,aptos -> base,30,27,4775278481,159175949.366667,159175949.366667,0.9
2024-01-20 00:00:00.000,wormhole,aptos -> arbitrum,26,23,31483165062,1210890963.923077,1210890963.923077,0.884615
2024-01-20 00:00:00.000,wormhole,aptos -> optimism,16,15,9262193297,578887081.0625,578887081.0625,0.9375
2024-01-20 00:00:00.000,wormhole,aptos -> algorand,15,10,35738573500,2382571566.666667,2382571566.666667,0.666667
2024-01-20 00:00:00.000,layerzero,CoreDAO -> Aptos,13,1,215659,16589.153846,16589.153846,0.076923
2024-01-20 00:00:00.000,layerzero,Aptos -> Optimism,12,12,723358552,60279879.333333,60279879.333333,1
2024-01-20 00:00:00.000,wormhole,aptos -> klaytn,11,9,6978450000,634404545.454545,634404545.454545,0.818182
2024-01-20 00:00:00.000,layerzero,Aptos -> Ethereum,9,8,25468697799,2829855311,2829855311,0.888889
2024-01-20 00:00:00.000,layerzero,Aptos -> CoreDAO,9,9,908603,100955.888889,100955.888889,1
2024-01-20 00:00:00.000,wormhole,aptos -> ethereum,5,5,729000000,145800000,145800000,1
2024-01-20 00:00:00.000,celer_cbridge,Ethereum -> Aptos,4,2,19967675558,4991918889.5,4991918889.5,0.5
2024-01-20 00:00:00.000,wormhole,aptos -> sei,2,2,257866479,128933239.5,128933239.5,1
2024-01-20 00:00:00.000,celer_cbridge,Aptos -> BSC,2,2,43120291,21560145.5,21560145.5,1
2024-01-20 00:00:00.000,layerzero,Base -> Aptos,1,1,15290558058,15290558058,15290558058,1
2024-01-20 00:00:00.000,layerzero,Aptos -> Base,1,1,1500000,1500000,1500000,1
2024-01-20 00:00:00.000,mover,BNB -> aptos,1,1,204130841,204130841,204130841,1
2024-01-19 00:00:00.000,wormhole,,1404,955,19830434503096,14124241099.071224,14124241099.071224,0.680199
2024-01-19 00:00:00.000,layerzero,Arbitrum -> Aptos,617,1,94115103185,152536634.011345,152536634.011345,0.001621
2024-01-19 00:00:00.000,wormhole,aptos -> solana,592,529,1542834218257,2606138882.190878,2606138882.190878,0.893581
2024-01-19 00:00:00.000,layerzero,BSC -> Aptos,525,1,572327055333,1090146772.062857,1090146772.062857,0.001905
2024-01-19 00:00:00.000,layerzero,Polygon -> Aptos,411,1,64042123871,155820252.727494,155820252.727494,0.002433
2024-01-19 00:00:00.000,layerzero,Aptos -> Polygon,380,362,44328297224,116653413.747368,116653413.747368,0.952632
2024-01-19 00:00:00.000,layerzero,Optimism -> Aptos,321,1,45714260268,142412025.757009,142412025.757009,0.003115
2024-01-19 00:00:00.000,layerzero,Aptos -> BSC,275,241,248537862437,903774045.225455,903774045.225455,0.876364
2024-01-19 00:00:00.000,layerzero,Aptos -> Arbitrum,246,198,174311869930,708584837.113821,708584837.113821,0.804878
2024-01-19 00:00:00.000,layerzero,Avalanche -> Aptos,205,1,46233149645,225527559.243902,225527559.243902,0.004878
2024-01-19 00:00:00.000,wormhole,aptos -> sui,196,86,2586950224801,13198725636.739796,13198725636.739796,0.438776
2024-01-19 00:00:00.000,wormhole,aptos -> celo,175,115,1248445049644,7133971712.251429,7133971712.251429,0.657143
2024-01-19 00:00:00.000,layerzero,Aptos -> Avalanche,140,134,32423682928,231597735.2,231597735.2,0.957143
2024-01-19 00:00:00.000,wormhole,aptos -> wormchain,116,44,139376139182,1201518441.224138,1201518441.224138,0.37931
2024-01-19 00:00:00.000,wormhole,aptos -> fantom,94,77,510907721030,5435188521.595745,5435188521.595745,0.819149
2024-01-19 00:00:00.000,wormhole,aptos -> bsc,84,71,997265717918,11872210927.595238,11872210927.595238,0.845238
2024-01-19 00:00:00.000,wormhole,aptos -> polygon,83,50,875028508452,10542512150.024096,10542512150.024096,0.60241
2024-01-19 00:00:00.000,wormhole,aptos -> moonbeam,39,29,1156751894622,29660304990.307693,29660304990.307693,0.74359
2024-01-19 00:00:00.000,layerzero,Aptos -> CoreDAO,32,32,2442547,76329.59375,76329.59375,1
2024-01-19 00:00:00.000,wormhole,aptos -> avalanche,32,23,290306029702,9072063428.1875,9072063428.1875,0.71875
2024-01-19 00:00:00.000,wormhole,aptos -> arbitrum,24,24,166973985431,6957249392.958333,6957249392.958333,1
2024-01-19 00:00:00.000,layerzero,Ethereum -> Aptos,22,1,862003984763,39181999307.40909,39181999307.40909,0.045455
2024-01-19 00:00:00.000,wormhole,aptos -> optimism,19,19,148222334029,7801175475.210526,7801175475.210526,1
2024-01-19 00:00:00.000,layerzero,Aptos -> Base,19,19,50134042,2638633.789474,2638633.789474,1
2024-01-19 00:00:00.000,wormhole,aptos -> klaytn,18,13,6439503583,357750199.055556,357750199.055556,0.722222
2024-01-19 00:00:00.000,wormhole,aptos -> base,17,17,23549159246,1385244661.529412,1385244661.529412,1
2024-01-19 00:00:00.000,wormhole,aptos -> algorand,16,10,16263433400,1016464587.5,1016464587.5,0.625
2024-01-19 00:00:00.000,layerzero,Aptos -> Optimism,13,12,2453520346,188732334.307692,188732334.307692,0.923077
2024-01-19 00:00:00.000,layerzero,CoreDAO -> Aptos,12,1,353645,29470.416667,29470.416667,0.083333
2024-01-19 00:00:00.000,celer_cbridge,Ethereum -> Aptos,6,4,31635215850,5272535975,5272535975,0.666667
2024-01-19 00:00:00.000,wormhole,aptos -> sei,3,2,260876533,86958844.333333,86958844.333333,0.666667
2024-01-19 00:00:00.000,layerzero,Aptos -> Ethereum,2,2,5563625,2781812.5,2781812.5,1
2024-01-19 00:00:00.000,celer_cbridge,BSC -> Aptos,2,1,2747271698,1373635849,1373635849,0.5
2024-01-19 00:00:00.000,wormhole,aptos -> ethereum,1,1,500000,500000,500000,1
2024-01-19 00:00:00.000,mover,Polygon -> aptos,1,1,9961110,9961110,9961110,1
2024-01-19 00:00:00.000,layerzero,Polygon zkEVM -> Aptos,1,1,1704100000,1704100000,1704100000,1
2024-01-19 00:00:00.000,mover,aptos -> ZkSync,1,1,5146820,5146820,5146820,1
2024-01-19 00:00:00.000,celer_cbridge,Aptos -> BSC,1,1,458943347,458943347,458943347,1
2024-01-19 00:00:00.000,wormhole,aptos -> injective,1,1,90520000000,90520000000,90520000000,1
2024-01-19 00:00:00.000,celer_cbridge,Aptos -> Ethereum,1,1,1463448038,1463448038,1463448038,1
2024-01-19 00:00:00.000,wormhole,aptos -> near,1,1,2000000,2000000,2000000,1
2024-01-18 00:00:00.000,wormhole,,1444,1036,7996642637732,5537841161.864266,5537841161.864266,0.717452
2024-01-18 00:00:00.000,layerzero,Arbitrum -> Aptos,994,1,203271400136,204498390.478873,204498390.478873,0.001006
2024-01-18 00:00:00.000,wormhole,aptos -> solana,603,546,1362008319478,2258720264.474295,2258720264.474295,0.905473
2024-01-18 00:00:00.000,layerzero,Polygon -> Aptos,428,1,45167268578,105531001.350467,105531001.350467,0.002336
2024-01-18 00:00:00.000,layerzero,BSC -> Aptos,409,1,1466745646555,3586175174.9511,3586175174.9511,0.002445
2024-01-18 00:00:00.000,layerzero,Aptos -> Polygon,264,249,32939624581,124771305.231061,124771305.231061,0.943182
2024-01-18 00:00:00.000,layerzero,Aptos -> BSC,261,217,277649427139,1063790908.578544,1063790908.578544,0.831418
2024-01-18 00:00:00.000,layerzero,Optimism -> Aptos,221,1,11211553207,50731009.986425,50731009.986425,0.004525
2024-01-18 00:00:00.000,wormhole,aptos -> sui,184,75,1818503343098,9883170342.923912,9883170342.923912,0.407609
2024-01-18 00:00:00.000,wormhole,aptos -> celo,179,130,406277026859,2269704060.664804,2269704060.664804,0.726257
2024-01-18 00:00:00.000,layerzero,Aptos -> Arbitrum,178,157,14769558588,82975048.247191,82975048.247191,0.882022
2024-01-18 00:00:00.000,layerzero,Avalanche -> Aptos,127,1,13360003900,105196881.102362,105196881.102362,0.007874
2024-01-18 00:00:00.000,wormhole,aptos -> wormchain,108,54,268383773996,2485034944.407407,2485034944.407407,0.5
2024-01-18 00:00:00.000,layerzero,Aptos -> Avalanche,105,93,16047118438,152829699.409524,152829699.409524,0.885714
2024-01-18 00:00:00.000,wormhole,aptos -> bsc,100,86,2131663224534,21316632245.34,21316632245.34,0.86
2024-01-18 00:00:00.000,wormhole,aptos -> fantom,97,71,342634345397,3532312839.14433,3532312839.14433,0.731959
2024-01-18 00:00:00.000,wormhole,aptos -> polygon,52,42,295694046051,5686423962.519231,5686423962.519231,0.807692
2024-01-18 00:00:00.000,wormhole,aptos -> moonbeam,52,43,890852347920,17131775921.538462,17131775921.538462,0.826923
2024-01-18 00:00:00.000,wormhole,aptos -> avalanche,33,24,181973754663,5514356201.909091,5514356201.909091,0.727273
2024-01-18 00:00:00.000,wormhole,aptos -> arbitrum,27,22,21090135000,781116111.111111,781116111.111111,0.814815
2024-01-18 00:00:00.000,wormhole,aptos -> base,20,19,34162441137,1708122056.85,1708122056.85,0.95
2024-01-18 00:00:00.000,layerzero,Ethereum -> Aptos,18,1,203484279611,11304682200.61111,11304682200.61111,0.055556
2024-01-18 00:00:00.000,wormhole,aptos -> optimism,16,16,15719620589,982476286.8125,982476286.8125,1
2024-01-18 00:00:00.000,layerzero,Aptos -> CoreDAO,16,16,6945,434.0625,434.0625,1
2024-01-18 00:00:00.000,wormhole,aptos -> algorand,14,8,16806000000,1200428571.428571,1200428571.428571,0.571429
2024-01-18 00:00:00.000,wormhole,aptos -> klaytn,14,13,267724289070,19123163505,19123163505,0.928571
2024-01-18 00:00:00.000,layerzero,Aptos -> Base,11,11,18921654953,1720150450.272727,1720150450.272727,1
2024-01-18 00:00:00.000,layerzero,Aptos -> Optimism,6,6,428346829,71391138.166667,71391138.166667,1
2024-01-18 00:00:00.000,layerzero,CoreDAO -> Aptos,5,1,24180,4836,4836,0.2
2024-01-18 00:00:00.000,layerzero,Aptos -> Ethereum,4,4,51720970827,12930242706.75,12930242706.75,1
2024-01-18 00:00:00.000,wormhole,aptos -> injective,2,2,181040000000,90520000000,90520000000,1
2024-01-18 00:00:00.000,wormhole,aptos -> sei,2,2,63000000,31500000,31500000,1
2024-01-18 00:00:00.000,layerzero,Aptos -> Polygon zkEVM,1,1,296422584,296422584,296422584,1
2024-01-18 00:00:00.000,mover,Arbitrum -> aptos,1,1,1072110,1072110,1072110,1
2024-01-18 00:00:00.000,mover,ZkSync -> aptos,1,1,273180,273180,273180,1
2024-01-18 00:00:00.000,layerzero,Polygon zkEVM -> Aptos,1,1,2197340377,2197340377,2197340377,1
2024-01-17 00:00:00.000,layerzero,Arbitrum -> Aptos,3191,1,434845439766,136272466.23817,136272466.23817,0.000313
2024-01-17 00:00:00.000,wormhole,,1695,1213,18281609549323,10785610353.582891,10785610353.582891,0.715634
2024-01-17 00:00:00.000,wormhole,aptos -> solana,625,575,993319523835,1589311238.136,1589311238.136,0.92
2024-01-17 00:00:00.000,layerzero,Aptos -> Polygon,485,402,54839127409,113070365.791753,113070365.791753,0.828866
2024-01-17 00:00:00.000,layerzero,Polygon -> Aptos,423,1,168957025257,399425591.624113,399425591.624113,0.002364
2024-01-17 00:00:00.000,layerzero,BSC -> Aptos,373,1,536306019188,1437817745.812332,1437817745.812332,0.002681
2024-01-17 00:00:00.000,layerzero,Optimism -> Aptos,249,1,25959778365,104256138.012048,104256138.012048,0.004016
2024-01-17 00:00:00.000,layerzero,Aptos -> Arbitrum,238,210,60586060858,254563280.915966,254563280.915966,0.882353
2024-01-17 00:00:00.000,wormhole,aptos -> celo,230,162,476329111477,2070996136.856522,2070996136.856522,0.704348
2024-01-17 00:00:00.000,layerzero,Aptos -> BSC,226,205,13373006452142,59172594920.9823,59172594920.9823,0.90708
2024-01-17 00:00:00.000,wormhole,aptos -> sui,221,93,1876535775051,8491112104.303167,8491112104.303167,0.420814
2024-01-17 00:00:00.000,layerzero,Avalanche -> Aptos,200,1,23362808573,116814042.865,116814042.865,0.005
2024-01-17 00:00:00.000,layerzero,Aptos -> Avalanche,139,136,21749855449,156473780.208633,156473780.208633,0.978417
2024-01-17 00:00:00.000,wormhole,aptos -> wormchain,123,69,86227885614,701039720.439024,701039720.439024,0.560976
2024-01-17 00:00:00.000,wormhole,aptos -> polygon,84,68,284614837624,3388271876.47619,3388271876.47619,0.809524
2024-01-17 00:00:00.000,wormhole,aptos -> bsc,84,72,977576318390,11637813314.166668,11637813314.166668,0.857143
2024-01-17 00:00:00.000,wormhole,aptos -> fantom,83,68,462457236522,5571773934,5571773934,0.819277
2024-01-17 00:00:00.000,wormhole,aptos -> moonbeam,74,57,121435418923,1641019174.635135,1641019174.635135,0.77027
2024-01-17 00:00:00.000,wormhole,aptos -> avalanche,43,25,131121796608,3049344107.162791,3049344107.162791,0.581395
2024-01-17 00:00:00.000,wormhole,aptos -> optimism,30,29,140069486586,4668982886.2,4668982886.2,0.966667
2024-01-17 00:00:00.000,wormhole,aptos -> arbitrum,29,29,25753003986,888034620.206897,888034620.206897,1
2024-01-17 00:00:00.000,wormhole,aptos -> algorand,22,13,33042743736,1501942897.090909,1501942897.090909,0.590909
2024-01-17 00:00:00.000,wormhole,aptos -> klaytn,22,14,11517415140,523518870,523518870,0.636364
2024-01-17 00:00:00.000,layerzero,Aptos -> CoreDAO,18,18,5589,310.5,310.5,1
2024-01-17 00:00:00.000,layerzero,Ethereum -> Aptos,16,1,315813942450,19738371403.125,19738371403.125,0.0625
2024-01-17 00:00:00.000,layerzero,Aptos -> Base,15,15,14423076243,961538416.2,961538416.2,1
2024-01-17 00:00:00.000,wormhole,aptos -> base,13,13,2321301276,178561636.615385,178561636.615385,1
2024-01-17 00:00:00.000,layerzero,Aptos -> Optimism,6,5,2986413477,497735579.5,497735579.5,0.833333
2024-01-17 00:00:00.000,wormhole,aptos -> ethereum,5,4,13362658590,2672531718,2672531718,0.8
2024-01-17 00:00:00.000,layerzero,Aptos -> Ethereum,5,5,63632272267,12726454453.4,12726454453.4,1
2024-01-17 00:00:00.000,wormhole,aptos -> sei,4,3,437733066,109433266.5,109433266.5,0.75
2024-01-17 00:00:00.000,layerzero,CoreDAO -> Aptos,3,1,11779,3926.333333,3926.333333,0.333333
2024-01-17 00:00:00.000,mover,aptos -> ZkSync,2,2,187706000,93853000,93853000,1
2024-01-17 00:00:00.000,wormhole,aptos -> injective,2,2,181520063700,90760031850,90760031850,1
2024-01-17 00:00:00.000,mover,Polygon -> aptos,1,1,169751119,169751119,169751119,1
2024-01-17 00:00:00.000,layerzero,Polygon zkEVM -> Aptos,1,1,11592025,11592025,11592025,1
2024-01-16 00:00:00.000,wormhole,,1720,1221,34051977187208,19797661155.35349,19797661155.35349,0.709884
2024-01-16 00:00:00.000,layerzero,BSC -> Aptos,972,1,13497121095639,13885927053.126543,13885927053.126543,0.001029
2024-01-16 00:00:00.000,layerzero,Arbitrum -> Aptos,761,1,67244042012,88362735.889619,88362735.889619,0.001314
2024-01-16 00:00:00.000,wormhole,aptos -> solana,586,543,1476742961295,2520039183.09727,2520039183.09727,0.926621
2024-01-16 00:00:00.000,layerzero,Aptos -> Polygon,405,366,85965882345,212261437.888889,212261437.888889,0.903704
2024-01-16 00:00:00.000,layerzero,Polygon -> Aptos,385,1,51556904673,133914038.111688,133914038.111688,0.002597
2024-01-16 00:00:00.000,layerzero,Optimism -> Aptos,336,1,48262243246,143637628.708333,143637628.708333,0.002976
2024-01-16 00:00:00.000,wormhole,aptos -> sui,309,162,705315553567,2282574607.012945,2282574607.012945,0.524272
2024-01-16 00:00:00.000,layerzero,Aptos -> BSC,261,235,13220348267157,50652675353.09196,50652675353.09196,0.900383
2024-01-16 00:00:00.000,layerzero,Aptos -> Arbitrum,232,206,15521774673,66904201.176724,66904201.176724,0.887931
2024-01-16 00:00:00.000,wormhole,aptos -> celo,218,151,268551301507,1231886704.16055,1231886704.16055,0.692661
2024-01-16 00:00:00.000,layerzero,Avalanche -> Aptos,171,1,16748901646,97946793.251462,97946793.251462,0.005848
2024-01-16 00:00:00.000,wormhole,aptos -> fantom,121,95,638848850173,5279742563.413223,5279742563.413223,0.785124
2024-01-16 00:00:00.000,wormhole,aptos -> bsc,118,101,1284248744428,10883463935.830507,10883463935.830507,0.855932
2024-01-16 00:00:00.000,wormhole,aptos -> wormchain,115,69,96181073985,836357165.086957,836357165.086957,0.6
2024-01-16 00:00:00.000,layerzero,Aptos -> Avalanche,114,107,10701328698,93871304.368421,93871304.368421,0.938596
2024-01-16 00:00:00.000,wormhole,aptos -> polygon,68,45,236183864206,3473292120.676471,3473292120.676471,0.661765
2024-01-16 00:00:00.000,wormhole,aptos -> moonbeam,63,51,1099176519334,17447246338.634922,17447246338.634922,0.809524
2024-01-16 00:00:00.000,wormhole,aptos -> arbitrum,38,38,12492217673,328742570.342105,328742570.342105,1
2024-01-16 00:00:00.000,wormhole,aptos -> avalanche,38,31,7787985568,204946988.631579,204946988.631579,0.815789
2024-01-16 00:00:00.000,wormhole,aptos -> optimism,34,32,278845437153,8201336386.852941,8201336386.852941,0.941176
2024-01-16 00:00:00.000,layerzero,Ethereum -> Aptos,20,1,2686814279870,134340713993.5,134340713993.5,0.05
2024-01-16 00:00:00.000,layerzero,Aptos -> CoreDAO,16,16,11780,736.25,736.25,1
2024-01-16 00:00:00.000,wormhole,aptos -> base,16,14,1927484927,120467807.9375,120467807.9375,0.875
2024-01-16 00:00:00.000,wormhole,aptos -> klaytn,15,14,285938466853,19062564456.86667,19062564456.86667,0.933333
2024-01-16 00:00:00.000,wormhole,aptos -> algorand,14,10,12299580931,878541495.071429,878541495.071429,0.714286
2024-01-16 00:00:00.000,layerzero,Aptos -> Base,14,14,2337471854,166962275.285714,166962275.285714,1
2024-01-16 00:00:00.000,layerzero,CoreDAO -> Aptos,6,1,1334652,222442,222442,0.166667
2024-01-16 00:00:00.000,wormhole,aptos -> sei,5,3,1050599599,210119919.8,210119919.8,0.6
2024-01-16 00:00:00.000,layerzero,Aptos -> Ethereum,4,4,1546542263,386635565.75,386635565.75,1
2024-01-16 00:00:00.000,wormhole,aptos -> injective,3,3,155127000000,51709000000,51709000000,1
2024-01-16 00:00:00.000,layerzero,Polygon zkEVM -> Aptos,1,1,7862321289,7862321289,7862321289,1
2024-01-16 00:00:00.000,celer_cbridge,Aptos -> Ethereum,1,1,157934107,157934107,157934107,1
2024-01-16 00:00:00.000,layerzero,Aptos -> Polygon zkEVM,1,1,7862321289,7862321289,7862321289,1
2024-01-15 00:00:00.000,wormhole,,1972,1476,7680586115834,3894820545.554767,3894820545.554767,0.748479
2024-01-15 00:00:00.000,layerzero,Arbitrum -> Aptos,1082,1,414286241799,382889317.743993,382889317.743993,0.000924
2024-01-15 00:00:00.000,wormhole,aptos -> solana,600,546,19265629779107,32109382965.178333,32109382965.178333,0.91
2024-01-15 00:00:00.000,layerzero,BSC -> Aptos,519,1,2648954665451,5103958892.969171,5103958892.969171,0.001927
2024-01-15 00:00:00.000,layerzero,Polygon -> Aptos,478,1,193496375400,404804132.635983,404804132.635983,0.002092
2024-01-15 00:00:00.000,layerzero,Aptos -> Polygon,475,439,110334940260,232284084.757895,232284084.757895,0.924211
2024-01-15 00:00:00.000,layerzero,Optimism -> Aptos,459,1,60931896809,132749230.520697,132749230.520697,0.002179
2024-01-15 00:00:00.000,layerzero,Aptos -> Arbitrum,422,355,100351835425,237800557.879147,237800557.879147,0.841232
2024-01-15 00:00:00.000,layerzero,Aptos -> BSC,356,321,87750121689893,246489105870.48596,246489105870.48596,0.901685
2024-01-15 00:00:00.000,wormhole,aptos -> sui,231,100,959148166495,4152156564.91342,4152156564.91342,0.4329
2024-01-15 00:00:00.000,wormhole,aptos -> celo,231,153,178265774482,771713309.445887,771713309.445887,0.662338
2024-01-15 00:00:00.000,layerzero,Avalanche -> Aptos,197,1,72564549355,368347966.269036,368347966.269036,0.005076
2024-01-15 00:00:00.000,wormhole,aptos -> wormchain,154,91,642831694728,4174231783.948052,4174231783.948052,0.590909
2024-01-15 00:00:00.000,layerzero,Aptos -> Avalanche,148,132,38469338988,259927966.135135,259927966.135135,0.891892
2024-01-15 00:00:00.000,wormhole,aptos -> fantom,141,121,513866256507,3644441535.510638,3644441535.510638,0.858156
2024-01-15 00:00:00.000,wormhole,aptos -> polygon,133,106,508075236439,3820114559.691729,3820114559.691729,0.796992
2024-01-15 00:00:00.000,wormhole,aptos -> bsc,102,93,864953311018,8479934421.745098,8479934421.745098,0.911765
2024-01-15 00:00:00.000,wormhole,aptos -> moonbeam,81,61,1021334338958,12609065913.061728,12609065913.061728,0.753086
2024-01-15 00:00:00.000,wormhole,aptos -> avalanche,67,40,15769627956,235367581.432836,235367581.432836,0.597015
2024-01-15 00:00:00.000,wormhole,aptos -> arbitrum,59,59,23845242173,404156647,404156647,1
2024-01-15 00:00:00.000,layerzero,Ethereum -> Aptos,46,1,179518570719,3902577624.326087,3902577624.326087,0.021739
2024-01-15 00:00:00.000,wormhole,aptos -> base,37,32,5403101384,146029767.135135,146029767.135135,0.864865
2024-01-15 00:00:00.000,wormhole,aptos -> optimism,35,34,11327062454,323630355.828571,323630355.828571,0.971429
2024-01-15 00:00:00.000,wormhole,aptos -> algorand,20,14,22556706428,1127835321.4,1127835321.4,0.7
2024-01-15 00:00:00.000,wormhole,aptos -> klaytn,19,17,11852671808,623824832,623824832,0.894737
2024-01-15 00:00:00.000,layerzero,Aptos -> CoreDAO,16,16,5667614,354225.875,354225.875,1
2024-01-15 00:00:00.000,layerzero,Aptos -> Ethereum,15,11,32867857441,2191190496.066667,2191190496.066667,0.733333
2024-01-15 00:00:00.000,layerzero,Aptos -> Base,12,12,2442412,203534.333333,203534.333333,1
2024-01-15 00:00:00.000,wormhole,aptos -> ethereum,8,8,222418873602,27802359200.25,27802359200.25,1
2024-01-15 00:00:00.000,layerzero,CoreDAO -> Aptos,5,1,814043,162808.6,162808.6,0.2
2024-01-15 00:00:00.000,wormhole,aptos -> sei,4,4,853660000,213415000,213415000,1
2024-01-15 00:00:00.000,layerzero,Aptos -> Optimism,2,2,3006683961,1503341980.5,1503341980.5,1
2024-01-15 00:00:00.000,wormhole,aptos -> injective,2,2,309480000000,154740000000,154740000000,1
2024-01-15 00:00:00.000,mover,ZkSync -> aptos,2,1,24905550,12452775,12452775,0.5
2024-01-15 00:00:00.000,mover,aptos -> Arbitrum,1,1,97314800,97314800,97314800,1
2024-01-14 00:00:00.000,wormhole,,1982,1419,9038599706674,4560342939.795156,4560342939.795156,0.715943
2024-01-14 00:00:00.000,layerzero,Arbitrum -> Aptos,729,1,88707336822,121683589.604938,121683589.604938,0.001372
2024-01-14 00:00:00.000,wormhole,aptos -> solana,697,646,761634556598,1092732505.879484,1092732505.879484,0.926829
2024-01-14 00:00:00.000,layerzero,Aptos -> Polygon,469,400,69634205773,148473786.296375,148473786.296375,0.852878
2024-01-14 00:00:00.000,layerzero,Polygon -> Aptos,436,1,71952188645,165027955.607798,165027955.607798,0.002294
2024-01-14 00:00:00.000,layerzero,BSC -> Aptos,390,1,37497505817523,96147450814.16154,96147450814.16154,0.002564
2024-01-14 00:00:00.000,layerzero,Optimism -> Aptos,358,1,49952922195,139533302.22067,139533302.22067,0.002793
2024-01-14 00:00:00.000,layerzero,Aptos -> Arbitrum,338,293,71764919037,212322245.671598,212322245.671598,0.866864
2024-01-14 00:00:00.000,wormhole,aptos -> sui,336,99,510044330097,1517989077.669643,1517989077.669643,0.294643
2024-01-14 00:00:00.000,layerzero,Aptos -> BSC,264,224,706961127897,2677883060.215909,2677883060.215909,0.848485
